b,accuracy,f1,precision,recall,yes_rate
-3.5400000000000524,0.6712222222222223,0.510828236072078,0.9974176888315042,0.3433333333333333,0.1721111111111111
-3.520000000000053,0.6735555555555556,0.5159802306425042,0.9974522292993631,0.348,0.17444444444444446
-3.5000000000000533,0.6737777777777778,0.5166282515640435,0.9968233799237611,0.3486666666666667,0.1748888888888889
-3.4800000000000537,0.6751111111111111,0.5195530726256984,0.9968474148802018,0.35133333333333333,0.17622222222222222
-3.460000000000054,0.6774444444444444,0.5246438513181594,0.9968886123210952,0.356,0.17855555555555555
-3.4400000000000546,0.6791111111111111,0.5282587389741914,0.9969173859432799,0.35933333333333334,0.18022222222222223
-3.420000000000055,0.6841111111111111,0.5389978920058376,0.997000599880024,0.36933333333333335,0.18522222222222223
-3.4000000000000554,0.6857777777777778,0.5425428663862827,0.9970273483947681,0.37266666666666665,0.18688888888888888
-3.380000000000056,0.6864444444444444,0.543956043956044,0.9970379146919431,0.374,0.18755555555555556
-3.3600000000000563,0.6881111111111111,0.5474770272448816,0.9970640046975925,0.37733333333333335,0.18922222222222224
-3.3400000000000567,0.692,0.5557692307692308,0.996551724137931,0.38533333333333336,0.19333333333333333
-3.320000000000057,0.6936666666666667,0.5592326139088729,0.9965811965811966,0.38866666666666666,0.195
-3.3000000000000576,0.6943333333333334,0.5606133205558218,0.9965928449744463,0.39,0.19566666666666666
-3.280000000000058,0.6973333333333334,0.566793893129771,0.9966442953020134,0.396,0.19866666666666666
-3.2600000000000584,0.6983333333333334,0.5688423058599332,0.996661101836394,0.398,0.19966666666666666
-3.240000000000059,0.699,0.5702046644455021,0.9966722129783694,0.3993333333333333,0.20033333333333334
-3.2200000000000593,0.7003333333333334,0.5729216152019002,0.996694214876033,0.402,0.20166666666666666
-3.2000000000000597,0.7022222222222222,0.5768866435112094,0.9961832061068703,0.406,0.20377777777777778
-3.18000000000006,0.703,0.5787234042553192,0.9951219512195122,0.408,0.205
-3.1600000000000605,0.7036666666666667,0.5800661313179027,0.9951377633711507,0.4093333333333333,0.20566666666666666
-3.140000000000061,0.7046666666666667,0.5824693685202639,0.9935691318327974,0.412,0.20733333333333334
-3.1200000000000614,0.7053333333333334,0.583804143126177,0.9935897435897436,0.41333333333333333,0.208
-3.100000000000062,0.7065555555555556,0.5863743148003133,0.993103448275862,0.416,0.20944444444444443
-3.0800000000000622,0.7081111111111111,0.5895953757225434,0.9926354550236718,0.41933333333333334,0.21122222222222223
-3.0600000000000627,0.7114444444444444,0.5961747784170425,0.9927498705334024,0.426,0.21455555555555555
-3.040000000000063,0.7127777777777777,0.5987893838274095,0.9927946474523932,0.42866666666666664,0.21588888888888888
-3.0200000000000635,0.7131111111111111,0.5994415141172821,0.9928057553956835,0.42933333333333334,0.21622222222222223
-3.000000000000064,0.7137777777777777,0.6007439553626781,0.992827868852459,0.43066666666666664,0.21688888888888888
-2.9800000000000644,0.7157777777777777,0.6046367851622875,0.9928934010152284,0.43466666666666665,0.21888888888888888
-2.960000000000065,0.7167777777777777,0.6065750887482636,0.9929257200606367,0.43666666666666665,0.21988888888888888
-2.9400000000000652,0.7187777777777777,0.6104355856549176,0.9929894842263395,0.44066666666666665,0.22188888888888889
-2.9200000000000657,0.7217777777777777,0.6161863887185776,0.9930830039525692,0.44666666666666666,0.2248888888888889
-2.900000000000066,0.7218888888888889,0.6166334813907183,0.992114342040414,0.44733333333333336,0.22544444444444445
-2.8800000000000665,0.7226666666666667,0.618348623853211,0.9911764705882353,0.4493333333333333,0.22666666666666666
-2.860000000000067,0.7236666666666667,0.6202473660100778,0.9912152269399708,0.4513333333333333,0.22766666666666666
-2.8400000000000674,0.7253333333333334,0.623400365630713,0.9912790697674418,0.45466666666666666,0.22933333333333333
-2.820000000000068,0.726,0.6246575342465753,0.991304347826087,0.456,0.23
